item_ID,title,original_language,runtime,release_date,budget,revenue,Genre_Action,Genre_Adventure,Genre_Animation,Genre_Comedy,Genre_Crime,Genre_Documentary,Genre_Drama,Genre_Family,Genre_Fantasy,Genre_Foreign,Genre_History,Genre_Horror,Genre_Music,Genre_Mystery,Genre_Romance,Genre_Science Fiction,Genre_TV Movie,Genre_Thriller,Genre_War,Genre_Western
1124,The Prestige,en,130.0,2006-10-19,40000000,109676311.0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0
3683,Flags of Our Fathers,en,132.0,2006-10-18,90000000,65900249.0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0
2447,The Nativity Story,en,101.0,2006-12-01,35000000,0.0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0
1372,Blood Diamond,en,143.0,2006-12-07,100000000,170877916.0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0
1246,Rocky Balboa,en,102.0,2006-12-20,24000000,155721132.0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
1247,The Good Shepherd,en,167.0,2006-12-11,85000000,59908565.0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0
1125,Dreamgirls,en,134.0,2006-12-25,70000000,154937680.0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
1259,Notes on a Scandal,en,92.0,2006-12-25,15000000,49469904.0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0
1251,Letters from Iwo Jima,en,141.0,2006-12-19,19000000,68673228.0,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0
2433,The Young Girls of Rochefort,fr,124.0,1967-03-08,0,0.0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,1,0,0,0,0,0
1265,Bridge to Terabithia,en,96.0,2007-02-16,60000000,137587063.0,0,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0
1257,Because I Said So,en,102.0,2007-02-02,0,69485490.0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1248,Hannibal Rising,en,121.0,2007-02-06,50000000,82169884.0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0
1252,Lonely Hearts,en,108.0,2006-04-30,0,0.0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0
47200,Schizo,en,86.0,2004-01-01,0,0.0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0
1250,Ghost Rider,en,114.0,2007-02-16,110000000,228738393.0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0
4638,Hot Fuzz,en,121.0,2007-02-14,12000000,80573774.0,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1253,Breaking and Entering,en,129.0,2006-12-15,0,8974829.0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0
1271,300,en,117.0,2006-12-09,65000000,422610419.0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
2355,Reign Over Me,en,124.0,2007-03-23,20000000,22222308.0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
1267,Meet the Robinsons,en,95.0,2007-03-23,150000000,169332978.0,0,0,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
1272,Sunshine,en,107.0,2007-04-05,50000000,32017803.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0
1590,Copying Beethoven,en,104.0,2006-09-10,11000000,0.0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
1407,La Vie en Rose,fr,140.0,2007-02-08,0,0.0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,1,0,0,0,0,0
1441,The Contract,en,96.0,2006-04-05,25000000,5549200.0,1,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0
1268,Mr. Bean's Holiday,en,90.0,2007-03-22,25000000,229736344.0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
1950,Lucky You,en,124.0,2007-05-01,0,5761917.0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0
27904,Syndromes and a Century,th,105.0,2006-08-31,0,0.0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0
2269,Day Watch,ru,132.0,2006-01-01,4200000,38862717.0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0
2976,Hairspray,en,117.0,2007-07-13,50000000,90450008.0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,1,0,0,0,0,0
1562,28 Weeks Later,en,100.0,2007-04-26,15000000,64238440.0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,1,0,0
3489,88 Minutes,en,108.0,2007-02-14,30000000,16930884.0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0
2359,Sicko,en,123.0,2007-05-18,9000000,24538513.0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
442,Popular Music,sv,100.0,2004-09-24,2224000,28000000.0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
2959,License to Wed,en,91.0,2007-07-04,35000000,69307224.0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
81847,The Dawn Patrol,en,108.0,1930-08-20,0,0.0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0
3638,No Reservations,en,104.0,2007-07-25,28000000,92601050.0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1721,All the Way Boys,it,106.0,1972-12-22,0,0.0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5956,Joshua,en,105.0,2007-01-21,0,719968.0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0
1127,Princesses,es,113.0,2005-09-02,0,0.0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
1393,The Cave of the Yellow Dog,mn,93.0,2005-07-27,0,0.0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0
2701,Abraham,en,175.0,1994-04-03,10000000,0.0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
2082,Halloween,en,109.0,2007-08-31,15000000,80253908.0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
2335,Taxi 4,fr,91.0,2007-02-10,0,0.0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4351,Bordertown,en,112.0,2006-05-18,21000000,0.0,0,0,0,0,1,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0
2009,"4 Months, 3 Weeks and 2 Days",ro,113.0,2007-08-24,852510,1185783.0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
2728,Postal,en,100.0,2007-08-11,0,0.0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2001,We Own the Night,en,117.0,2007-05-25,21000000,54926886.0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0
2011,Persepolis,fr,95.0,2007-05-23,7300000,0.0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
663,Saw IV,en,93.0,2007-10-25,10000000,139352633.0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0
7347,Elite Squad,pt,115.0,2007-10-12,4000000,0.0,1,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
2013,The Diving Bell and the Butterfly,fr,112.0,2007-05-22,14000000,19777647.0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
1620,Hitman,en,89.0,2007-11-21,24000000,99965753.0,1,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0
2268,The Golden Compass,en,113.0,2007-12-04,180000000,372234864.0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
6537,The Orphanage,es,105.0,2007-08-27,0,44000000.0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0
440,Aliens vs Predator: Requiem,en,94.0,2007-12-25,40000000,41797066.0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,0,1,0,1,0,0
1488,Mongolian Ping Pong,zh,102.0,2005-06-11,0,0.0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
4034,That Man from Rio,fr,110.0,1964-02-05,0,0.0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1479,"Clean, Shaven",en,79.0,1993-09-05,68000,0.0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
33166,Downhill Racer,en,101.0,1969-11-06,16500000,0.0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
383,Mala Noche,en,78.0,1986-02-05,22500,0.0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
1266,Street Kings,en,109.0,2008-04-10,20000000,65569869.0,1,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0
1729,The Forbidden Kingdom,en,104.0,2008-04-18,55000000,127906624.0,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
1810,Viva Zapata!,en,113.0,1952-02-07,0,0.0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1
2454,The Chronicles of Narnia: Prince Caspian,en,150.0,2008-05-15,225000000,419651413.0,0,1,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0
4857,"Farewell, Friend",fr,115.0,1968-08-14,0,0.0,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
31658,Hour of the Gun,en,100.0,1967-11-01,0,0.0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1
428,Summer '04,de,97.0,2006-10-11,0,0.0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0
2002,The Last Mistress,fr,104.0,2007-05-30,6500000,0.0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0
1735,The Mummy: Tomb of the Dragon Emperor,en,112.0,2008-07-01,145000000,401128639.0,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
2012,Silent Light,de,142.0,2007-10-02,0,0.0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
3,Shadows in Paradise,fi,76.0,1986-10-16,0,0.0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
4701,A Tale of Two Cities,en,115.0,1958-02-07,0,0.0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0
111759,Don Q Son of Zorro,en,111.0,1925-06-15,0,0.0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1
5816,Waiter,nl,95.0,2006-09-28,0,0.0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2694,Tuya's Marriage,zh,96.0,2006-09-21,0,0.0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0
2253,Valkyrie,en,121.0,2008-12-25,75000000,200276000.0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,1,1,0
6936,Ben X,nl,90.0,2007-08-26,1500000,0.0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
4148,Revolutionary Road,en,119.0,2008-12-19,35000000,75225693.0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0
53519,High and Dizzy,en,26.0,1920-07-11,0,0.0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
317,Grbavica: The Land of My Dreams,bs,90.0,2006-03-01,0,0.0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0
1961,My Name Is Bruce,en,86.0,2007-10-01,1500000,173066.0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
434,Tough Enough,de,99.0,2006-03-09,0,0.0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0
1387,Superstar: The Karen Carpenter Story,en,43.0,1988-04-30,0,0.0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0
2080,X-Men Origins: Wolverine,en,107.0,2009-04-28,150000000,373062864.0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0
42738,Scorpio,en,114.0,1973-04-10,0,0.0,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0
534,Terminator Salvation,en,115.0,2009-05-20,200000000,371353001.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0
761,The Wing or the Thigh,fr,104.0,1976-10-27,0,0.0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5060,Carry On Screaming,en,87.0,1966-05-20,0,0.0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4734,Van Gogh,fr,158.0,1991-10-30,0,138000.0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
2973,Aelita: Queen of Mars,ru,120.0,1924-09-24,0,0.0,0,1,0,0,0,0,1,0,1,0,0,0,0,0,0,1,0,0,0,0
836,Barren Lives,pt,115.0,1963-08-22,0,0.0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0
7445,Brothers,en,104.0,2009-01-27,26000000,43318349.0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,1,0
1284,Torrente 2: Mission in Marbella,es,99.0,2001-03-30,0,0.0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2143,Carla's Song,en,125.0,1996-09-20,0,0.0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0
2395,Asterix at the Olympic Games,fr,116.0,2008-01-13,97250400,132900000.0,0,1,0,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0
4887,Takva: A Man's Fear of God,en,96.0,2006-12-01,0,0.0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
1912,Reclaim Your Brain,de,129.0,2007-09-11,2500000,0.0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
7346,Sparrow,cn,87.0,2008-06-04,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
40819,Best Worst Movie,en,93.0,2009-01-01,0,0.0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3037,Yella,de,89.0,2007-02-14,3000000,0.0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0
1920,Crime of Passion,en,83.0,1957-01-09,0,0.0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0
3476,That Most Important Thing: Love,fr,109.0,1975-02-12,0,0.0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0
94959,"Edward, My Son",en,112.0,1949-06-02,0,0.0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
1673,Comanche Station,en,73.0,1960-03-01,0,0.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
8464,Top of the Food Chain,en,99.0,1999-09-11,0,0.0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0
481,7 Virgins,es,86.0,2005-10-14,0,0.0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
47610,Gravity,de,97.0,2010-03-24,0,0.0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
1244,Eight Miles High,de,114.0,2007-02-01,0,0.0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0
471,Bandyta,en,102.0,1997-01-01,0,0.0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
2010,The Mourning Forest,ja,97.0,2007-05-24,0,0.0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
54001,The Traveler,fa,83.0,1974-01-01,0,0.0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
3081,The Goddess,en,104.0,1958-06-24,0,0.0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
44555,"A Woman, a Gun and a Noodle Shop",zh,95.0,2009-12-11,0,0.0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0
3107,Destroy All Monsters,ja,89.0,1968-08-01,0,0.0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,1,0,0
51540,Horrible Bosses,en,98.0,2011-07-08,35000000,117000000.0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4641,Read It and Weep,en,90.0,2006-07-21,0,0.0,0,0,0,1,0,0,1,1,0,0,0,0,0,0,0,0,1,0,0,0
49530,In Time,en,109.0,2011-10-27,40000000,173930596.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0
47099,Killer,en,80.0,1998-01-01,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1254,"Don't Worry, I'm Fine",fr,96.0,2006-09-06,0,0.0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
8368,The Garden of Eden,en,111.0,2008-01-01,0,0.0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
77561,EVA,es,94.0,2011-10-28,7000000,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
3556,Mad Dog Coll,en,88.0,1961-05-12,0,0.0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
85414,Brake,en,92.0,2012-03-22,0,0.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
1556,Funeral Parade of Roses,ja,104.0,1969-01-01,0,0.0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
40629,The Mikado,en,130.0,1987-01-01,0,0.0,0,0,0,1,0,0,1,0,0,1,0,0,1,0,1,0,0,0,0,0
537,Not Here to Be Loved,fr,93.0,2005-10-12,0,0.0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0
96821,Caesar Must Die,it,76.0,2012-02-11,0,0.0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0
160,The Arrival of a Train at La Ciotat,es,1.0,1896-01-25,0,0.0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
89492,This Is 40,en,134.0,2012-12-20,35000000,88058786.0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
46972,Big Girls Don't Cry... They Get Even,en,96.0,1992-05-08,0,0.0,0,0,0,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0
3146,The War of the Gargantuas,ja,88.0,1966-07-31,0,0.0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0
3052,Don't Make Waves,en,97.0,1967-06-20,0,0.0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2966,"20,000 Leagues Under the Sea",en,158.0,1997-05-11,0,0.0,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0
3160,Frankenstein Conquers the World,ja,93.0,1965-08-08,0,0.0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0
56949,Wind with the Gone,it,90.0,1998-11-12,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3030,End of the World,en,88.0,1977-08-01,0,0.0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,1,0,0
2072,Cyberjack,en,99.0,1995-09-19,2000000,0.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0
8985,Visions of Europe,en,140.0,2004-05-01,2000000,0.0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
54272,Adventures of Zatôichi,ja,86.0,1964-12-30,0,0.0,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
5995,Miffo,sv,105.0,2003-07-31,0,0.0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
69406,Rio Sex Comedy,en,124.0,2010-09-16,0,0.0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
84152,Dollman vs. Demonic Toys,en,64.0,1993-10-13,0,0.0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,0,1,0,1,0,0
1732,The Prisoner of Zenda,en,108.0,1979-08-17,0,0.0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4992,Shark!,en,92.0,1969-10-08,0,0.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
44022,Bandido!,en,92.0,1956-09-01,0,0.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
2692,The Red Elvis,de,90.0,2007-02-13,0,0.0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1285,Torrente 3 The Protector,es,91.0,2005-09-30,0,0.0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
256,Antoine and Colette,fr,29.0,1962-06-22,0,0.0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
84944,The White Reindeer,fi,74.0,1952-07-25,0,0.0,0,0,0,0,0,0,1,0,1,0,0,1,0,0,0,0,0,0,0,0
56152,Brigham Young,en,114.0,1940-09-27,0,0.0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1
2139,Cleopatra Jones and the Casino of Gold,en,94.0,1975-07-11,0,0.0,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
2699,Titanic,en,173.0,1996-11-17,13000000,0.0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0
4226,Shriek If You Know What I Did Last Friday the Thirteenth,en,86.0,2000-10-17,5000000,0.0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4344,Hotel Very Welcome,en,90.0,2007-02-13,0,0.0,0,0,0,1,0,0,1,1,0,1,0,1,0,0,0,0,0,0,0,0
3686,Last of the Renegades,de,94.0,1964-09-17,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
53953,The Tooth Fairy,de,0.0,2006-08-08,0,0.0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
2648,Aces Go Places V: The Terracotta Hit,cn,103.0,1989-01-01,0,0.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1260,Lotte from Gadgetville,et,81.0,2006-08-25,0,0.0,0,1,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
2186,Within the Woods,en,32.0,1978-11-23,1600,0.0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
3168,Three-Step Dance,en,107.0,2003-08-31,0,0.0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
44191,Loose Screws,en,92.0,1985-07-19,945000,0.0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2141,James Dean,en,90.0,2001-08-04,0,0.0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
2993,One on Top of the Other,it,97.0,1969-08-15,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0
27706,The Night Child,en,90.0,1975-04-22,0,0.0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
5065,Carry On Cowboy,en,93.0,1966-03-01,0,0.0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
8371,Guter Junge,de,90.0,2008-04-09,0,0.0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
1269,The Vexxer,de,98.0,2007-03-10,0,0.0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1616,Erkan & Stefan 3,de,97.0,2005-05-19,0,0.0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
46578,Cheerleaders' Wild Weekend,en,87.0,1979-09-01,0,0.0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
88744,The Woman with the 5 Elephants,en,93.0,2010-01-09,0,0.0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0
3699,Seven Blood-Stained Orchids,en,92.0,1972-06-30,0,0.0,0,0,0,0,1,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0
74458,Mere Brother Ki Dulhan,hi,139.0,2011-09-09,5510000,18050000.0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0
5064,Carry On Doctor,en,90.0,1967-12-02,0,0.0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
54503,The Mystery of Chess Boxing,en,87.0,1979-01-01,0,0.0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
53121,Barking Water,en,85.0,2009-01-17,0,0.0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
36529,Metamorphosis,en,96.0,1990-08-07,0,0.0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0
45431,Devil in the Flesh,en,99.0,1998-01-04,0,0.0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0
97938,Heart of the Country,en,87.0,2013-08-19,0,0.0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,1,0,0,0,0,0
86332,The Redeemer: Son of Satan!,en,84.0,1978-04-07,0,0.0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
31410,My Sweet Little Village,cs,98.0,1985-08-01,0,0.0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
81229,Hacker,en,90.0,2002-01-01,0,0.0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
107406,Oscenità,it,84.0,1980-02-14,0,0.0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
93840,Blind Man,fr,94.0,2012-03-06,0,0.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
2004,Kebab Connection,de,96.0,2004-04-21,0,0.0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
2333,Buddenbrooks,de,151.0,2008-12-25,0,0.0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
2232,The Legend of Paul and Paula,de,105.0,1973-03-14,0,0.0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0
457,Sissi,de,102.0,1955-12-22,0,0.0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0
45722,Don't Look Down,es,80.0,2008-03-07,0,0.0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0
55765,Righteous Ties,ko,126.0,2006-10-19,4500000,0.0,1,1,0,0,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0
